SalePrice,LnSalePrice,LandContour_Lvl,LandContour_Low,LandContour_HLS,LandContour_Bnk,flatContour,hasGarage,Bathrooms,BldingType_TwnhsE,BldingType_Twnhs,BldingType_Duplex,BldingType_2fmCon,BldingType_1Fam,streetIsPaved,closeToAmentity,YrSold_2010,YrSold_2009,YrSold_2008,YrSold_2007,YrSold_2006,pop_density,closeToRailorRoad,LocationProxy,Age,Mo Sold,Garage Area,Fireplaces,TotRms AbvGrd,Kitchen AbvGr,Bedroom AbvGr,Gr Liv Area,Central Air,Overall Cond,Overall Qual,Lot Area,Lot Frontage,kitchen_Ex
126000,11.744037185933616,1,0,0,0,1,1,1.5,0,0,0,0,1,1,0,0,0,1,0,0,2,0,1,55,7,288.0,1,7,1,3,1656,1,5,5,6000,75.0,0
99500,11.507912923146684,1,0,0,0,1,1,1.0,0,0,0,0,1,1,0,0,0,1,0,0,2,0,1,92,5,360.0,0,5,1,2,912,1,7,5,7392,60.0,0
165500,12.016726473799254,1,0,0,0,1,1,2.0,0,0,0,0,1,1,0,0,0,1,0,0,2,0,1,64,1,356.0,0,7,1,4,1955,1,5,5,9000,75.0,0
392500,12.8802918162046,0,0,1,0,0,1,2.0,1,0,0,0,0,1,0,0,0,1,0,0,2,0,3,14,11,482.0,1,5,1,2,1652,1,5,8,5587,64.0,0
294464,12.592912033515141,0,0,1,0,0,1,2.0,1,0,0,0,0,1,0,0,0,1,0,0,2,0,3,15,8,525.0,1,5,1,2,1648,1,5,8,3843,44.0,1
250000,12.429216196844383,0,0,1,0,0,1,2.0,1,0,0,0,0,1,0,0,0,1,0,0,2,0,3,18,7,482.0,1,5,1,2,1646,1,5,7,3811,44.0,1
275000,12.524526376648708,0,0,1,0,0,1,2.0,1,0,0,0,0,1,0,0,0,1,0,0,2,0,3,18,1,482.0,1,5,1,2,1646,1,5,8,3842,44.0,0
300000,12.611537753638338,1,0,0,0,1,1,3.0,0,0,0,0,1,1,0,0,0,1,0,0,3,0,2,26,9,786.0,0,7,1,3,2032,1,5,7,23730,67.44,0
271000,12.509874099861838,1,0,0,0,1,1,2.0,0,0,0,0,1,1,0,0,0,1,0,0,3,0,2,20,7,857.0,2,7,1,3,1689,1,5,8,13265,74.81,0
213000,12.269047444691562,1,0,0,0,1,1,2.5,0,0,0,0,1,1,0,0,0,1,0,0,3,0,2,26,9,816.0,1,8,1,3,1820,1,5,7,11050,66.85,0
171000,12.049418835484797,1,0,0,0,1,1,1.0,0,0,0,0,1,1,0,0,0,1,0,0,3,0,2,45,7,358.0,1,6,1,3,1118,1,6,6,9880,76.0,0
171500,12.052338545588132,1,0,0,0,1,1,2.0,0,0,0,0,1,1,0,0,0,1,0,0,3,0,2,45,2,473.0,2,6,1,3,1279,1,6,6,10125,75.0,0
228500,12.339291489316397,1,0,0,0,1,1,2.0,0,0,0,0,1,1,0,0,0,1,0,0,3,0,2,31,7,432.0,1,6,1,3,1689,1,5,4,9990,74.0,0
228950,12.341258918085241,0,0,1,0,0,1,2.0,0,0,0,1,0,0,0,0,0,1,0,0,3,0,3,57,8,529.0,2,7,1,3,1786,1,6,5,164660,74.81,0
241500,12.394624752074764,1,0,0,0,1,1,2.0,1,0,0,0,0,1,0,0,0,1,0,0,3,0,3,36,7,512.0,1,6,1,2,1501,1,6,7,4084,42.0,0
294000,12.591335046320818,0,0,1,0,0,1,2.0,0,0,0,0,1,1,0,0,0,1,0,0,3,0,3,16,4,788.0,0,8,1,3,1537,1,5,8,11563,74.0,0
293077,12.588190652108505,0,0,1,0,0,1,2.0,0,0,0,0,1,1,0,0,0,1,0,0,3,0,3,15,4,800.0,1,7,1,3,1646,1,5,8,9520,71.0,0
264966,12.487356794850175,0,0,1,0,0,1,2.5,0,0,0,0,1,1,0,0,0,1,0,0,3,0,3,15,1,612.0,1,6,1,3,1780,1,5,8,12852,107.0,0
172500,12.058152515453552,1,0,0,0,1,1,2.5,0,0,0,0,1,1,0,0,0,1,0,0,3,0,3,16,4,400.0,0,6,1,3,1442,1,5,5,9802,73.0,0
167500,12.028738630247258,1,0,0,0,1,1,2.5,0,0,0,0,1,1,0,0,0,1,0,0,3,0,3,16,5,400.0,0,7,1,3,1394,1,5,5,9735,73.0,0
218689,12.295405908189121,0,0,1,0,0,1,2.5,0,0,0,0,1,1,0,0,0,1,0,0,3,0,3,14,10,666.0,0,6,1,3,1612,1,5,7,12018,81.0,0
150000,11.918390573078392,1,0,0,0,1,1,2.0,0,0,0,0,1,1,0,0,0,1,0,0,3,0,3,33,7,438.0,1,8,1,3,1495,1,5,6,12890,75.0,0
184000,12.122691036591123,1,0,0,0,1,1,2.0,0,0,0,0,1,1,0,0,0,1,0,0,3,0,3,36,11,616.0,1,7,1,3,1651,1,5,6,12416,47.0,0
180000,12.100712129872347,1,0,0,0,1,1,2.0,0,0,0,0,1,1,0,0,0,1,0,0,3,0,3,36,3,578.0,1,6,1,3,1256,1,5,6,18265,93.0,0
232500,12.356645504009547,1,0,0,0,1,1,2.0,0,0,0,0,1,1,0,0,0,1,0,0,3,0,3,19,6,467.0,1,7,1,3,1440,1,5,8,11202,82.0,0
195000,12.180754837545884,1,0,0,0,1,1,2.0,0,0,0,0,1,1,0,0,0,1,0,0,3,0,3,23,12,435.0,0,6,1,3,1675,1,5,6,7915,74.81,0
305000,12.628067055589549,1,0,0,0,1,1,2.5,0,0,0,0,1,1,0,0,0,1,0,0,3,0,3,19,8,749.0,2,10,1,4,2262,1,5,8,12244,85.0,0
298751,12.60736572950259,0,0,1,0,0,1,2.0,0,0,0,0,1,1,0,0,0,1,0,0,3,0,3,15,1,520.0,1,7,1,3,1728,1,5,8,11449,79.0,0
370000,12.821258284620408,1,0,0,0,1,1,2.5,0,0,0,0,1,1,0,0,0,1,0,0,3,0,3,17,6,892.0,1,7,1,3,1964,1,5,8,11447,85.0,0
209200,12.251046011172905,1,0,0,0,1,1,2.0,0,0,1,0,0,1,0,0,0,1,0,0,2,0,2,25,11,784.0,0,8,2,2,1344,1,5,7,8940,97.0,0
206300,12.237086699059343,1,0,0,0,1,1,2.0,0,0,1,0,0,1,0,0,0,1,0,0,2,0,2,25,11,784.0,0,8,2,2,1344,1,5,7,7060,78.0,0
160500,11.986049221552207,1,0,0,0,1,1,2.0,1,0,0,0,0,1,0,0,0,1,0,0,2,0,2,25,4,392.0,0,4,1,2,1189,1,5,6,4500,32.0,0
173000,12.061046873479915,1,0,0,0,1,1,1.0,0,0,0,0,1,1,0,0,0,1,0,0,3,0,2,58,11,850.0,0,6,1,3,1200,1,5,4,14137,150.0,0
124000,11.728036844587175,1,0,0,0,1,1,1.0,1,0,0,0,0,1,0,0,0,1,0,0,2,0,1,47,6,499.0,0,6,1,3,1040,1,6,5,4224,66.85,0
115000,11.652687407345388,1,0,0,0,1,1,1.5,1,0,0,0,0,1,0,0,0,1,0,0,2,0,1,46,6,336.0,1,4,1,3,1304,1,6,5,2665,66.85,0
129500,11.771436160121729,1,0,0,0,1,1,2.0,1,0,0,0,0,1,0,0,0,1,0,0,2,0,1,46,5,336.0,1,6,1,4,1475,1,7,5,2665,41.0,0
105000,11.56171562913966,1,0,0,0,1,1,1.0,0,1,0,0,0,1,0,0,0,1,0,0,2,0,1,49,6,297.0,0,5,1,2,988,1,7,4,1974,21.0,0
94900,11.460578984598019,1,0,0,0,1,1,1.0,0,1,0,0,0,1,0,0,0,1,0,0,2,0,1,49,7,297.0,1,4,1,1,988,1,6,4,1596,21.0,0
152500,11.934919875029603,1,0,0,0,1,1,1.0,0,0,0,0,1,1,0,0,0,1,0,0,3,0,2,54,2,257.0,0,6,1,3,1160,1,6,5,17979,74.81,0
98000,11.49272275765271,1,0,0,0,1,0,2.5,0,1,0,0,0,1,0,0,0,1,0,0,2,0,1,52,3,0.0,0,6,1,3,1092,1,9,6,1477,21.0,0
81000,11.302204433654575,1,0,0,0,1,0,1.0,0,1,0,0,0,1,0,0,0,1,0,0,2,0,1,50,6,0.0,0,3,1,1,630,1,7,4,1890,21.0,0
113000,11.635143097694478,0,0,1,0,0,1,1.0,0,0,0,0,1,1,0,0,0,1,0,0,3,1,2,68,2,520.0,0,4,1,2,988,1,5,5,21750,100.0,0
128500,11.763684183317412,1,0,0,0,1,1,1.0,0,0,0,0,1,1,0,0,0,1,0,0,3,0,2,39,4,264.0,0,4,1,2,816,1,7,5,6490,59.0,0
119500,11.691071650353702,1,0,0,0,1,1,1.0,0,0,0,0,1,1,0,0,0,1,0,0,3,0,2,38,10,264.0,0,5,1,3,923,1,5,5,6951,37.0,0
130500,11.779128505744886,1,0,0,0,1,1,1.0,0,0,0,0,1,1,0,0,0,1,0,0,3,0,2,40,10,264.0,1,5,1,3,816,1,9,5,6600,60.0,0
138000,11.835008964139341,1,0,0,0,1,1,1.0,0,0,0,0,1,1,0,0,0,1,0,0,3,0,2,40,6,816.0,0,4,1,2,816,1,8,5,6600,60.0,0
134500,11.809319478024031,1,0,0,0,1,1,1.0,0,0,0,0,1,1,0,0,0,1,0,0,3,0,2,40,7,264.0,0,6,1,3,845,1,6,5,6600,60.0,0
160000,11.982929094215963,1,0,0,0,1,1,2.0,0,0,0,0,1,1,0,0,0,1,0,0,3,0,2,82,7,423.0,0,7,1,4,1750,1,7,6,12508,75.0,0
137500,11.831379196088763,1,0,0,0,1,1,1.0,0,0,0,0,1,1,0,0,0,1,0,0,3,0,2,38,4,484.0,0,6,1,3,889,1,6,5,12395,74.0,0
172000,12.05524975579559,1,0,0,0,1,1,2.5,0,0,0,0,1,1,0,0,0,1,0,0,3,0,2,53,9,530.0,1,7,1,4,1968,1,4,5,11075,74.81,0
167300,12.027543886974914,1,0,0,0,1,1,2.0,0,0,0,0,1,1,0,0,0,0,1,0,3,0,2,51,3,525.0,1,7,1,3,1587,1,6,6,10667,85.0,0
167000,12.025749091398891,1,0,0,0,1,1,1.0,0,0,0,0,1,1,0,0,0,0,1,0,3,0,2,52,4,526.0,1,5,1,2,1277,1,5,7,10628,85.0,0
244000,12.404923504275338,1,0,0,0,1,1,2.0,0,0,0,0,1,1,0,0,0,0,1,0,3,0,2,49,2,516.0,2,8,1,3,2223,1,6,7,13651,95.0,0
268000,12.498742259492994,1,0,0,0,1,1,2.0,0,0,0,0,1,1,0,0,0,0,1,0,3,0,2,52,10,621.0,1,8,1,4,2217,1,6,8,15865,95.0,0
168000,12.031719258385396,1,0,0,0,1,1,2.5,0,0,0,0,1,1,0,0,0,0,1,0,3,0,3,27,5,373.0,1,7,1,3,1572,1,5,6,10364,74.81,0
177000,12.083905011555967,1,0,0,0,1,1,2.0,0,0,0,0,1,1,0,0,0,0,1,0,3,0,3,25,7,388.0,0,6,1,3,1470,1,6,6,13869,67.44,0
169000,12.037653993905211,0,0,1,0,0,1,2.5,0,0,0,0,1,1,0,0,0,0,1,0,3,0,3,25,8,460.0,1,7,1,3,1600,1,5,6,8773,57.0,0
161500,11.992260421644849,0,0,1,0,0,1,2.5,0,0,0,0,1,1,0,0,0,0,1,0,3,0,3,25,3,390.0,1,7,1,3,1384,1,5,6,8872,56.0,0
251000,12.43320821811392,1,0,0,0,1,1,2.0,1,0,0,0,0,1,0,0,0,0,1,0,3,0,4,22,8,499.0,0,6,1,2,1652,1,5,8,5330,41.0,1
160000,11.982929094215963,1,0,0,0,1,1,2.5,0,0,0,0,1,1,0,0,0,0,1,0,3,0,3,28,3,398.0,1,7,1,3,1694,1,5,6,10147,74.81,0
178750,12.093743460556254,1,0,0,0,1,1,2.5,0,0,0,0,1,1,0,0,0,0,1,0,3,0,3,26,8,420.0,0,6,1,3,1553,1,5,7,7875,63.0,0
176000,12.078239274020289,1,0,0,0,1,1,2.0,0,0,0,0,1,1,0,0,0,0,1,0,3,0,3,27,6,402.0,1,6,1,3,1253,1,5,7,7875,63.0,0
204000,12.225875272826354,1,0,0,0,1,1,3.5,0,0,0,0,1,1,0,0,0,0,1,0,3,0,3,23,8,482.0,1,7,1,5,2299,1,5,6,7500,60.0,0
160000,11.982929094215963,1,0,0,0,1,1,2.0,0,0,0,0,1,1,0,0,0,0,1,0,3,0,3,30,8,420.0,0,6,1,3,1187,1,5,7,9556,74.81,0
160000,11.982929094215963,1,0,0,0,1,1,2.5,0,0,0,0,1,1,0,0,0,0,1,0,3,0,3,31,5,402.0,1,7,1,3,1472,1,5,7,10784,74.81,0
163900,12.00701176473192,1,0,0,0,1,1,2.5,0,0,0,0,1,1,0,0,0,0,1,0,3,0,3,30,7,392.0,1,7,1,3,1482,1,5,7,9125,74.81,0
168000,12.031719258385396,1,0,0,0,1,1,2.5,0,0,0,0,1,1,0,0,0,0,1,0,3,0,3,29,7,392.0,1,7,1,3,1642,1,5,6,7655,74.81,0
154204,11.946031680112146,1,0,0,0,1,1,1.0,0,0,0,0,1,0,0,0,0,0,1,0,3,0,3,58,3,480.0,1,6,1,3,1128,1,6,6,18160,160.0,0
170000,12.043553716032399,1,0,0,0,1,1,1.5,1,0,0,0,0,1,0,0,0,0,1,0,3,0,4,36,10,461.0,0,5,1,2,1088,1,5,8,3696,66.85,0
207500,12.24288661865289,1,0,0,0,1,1,2.0,1,0,0,0,0,1,0,0,0,0,1,0,3,0,4,38,9,577.0,1,6,1,3,2090,1,5,7,5062,74.81,0
182000,12.111761966058932,1,0,0,0,1,1,2.0,1,0,0,0,0,1,0,0,0,0,1,0,3,0,4,34,10,480.0,0,5,1,2,1179,1,5,8,4740,38.0,0
212000,12.26434155365415,0,0,1,0,0,1,1.0,1,0,0,0,0,1,0,0,0,0,1,0,3,0,4,32,8,484.0,1,4,1,1,1321,1,5,8,5118,35.0,0
377426,12.841129801965447,0,0,1,0,0,1,2.0,0,0,0,0,1,1,0,0,0,0,1,0,3,0,4,17,7,676.0,1,8,1,3,1922,1,5,9,14157,86.0,0
349265,12.763586225373727,1,0,0,0,1,1,3.5,0,0,0,0,1,1,0,0,0,0,1,0,3,0,4,17,7,729.0,1,10,1,4,2541,1,5,8,12328,98.0,1
155000,11.951180395901384,1,0,0,0,1,1,1.5,0,0,0,1,0,1,0,0,0,0,1,0,3,0,3,53,11,828.0,0,7,1,3,1424,1,5,5,41600,195.0,0
319900,12.675763725937609,0,0,1,0,0,1,2.0,1,0,0,0,0,1,0,0,0,0,1,0,3,0,4,16,3,556.0,1,6,1,2,1612,1,5,9,8035,61.0,1
392000,12.8790171187726,0,0,1,0,0,1,2.0,0,0,0,0,1,1,0,0,0,0,1,0,3,0,4,15,10,567.0,1,7,1,2,1419,1,6,8,8089,60.0,0
182900,12.116694834378958,1,0,0,0,1,1,2.0,0,0,0,0,1,1,0,0,0,0,1,0,3,0,2,41,4,467.0,1,7,1,3,1440,1,7,6,12546,74.81,0
176000,12.078239274020289,1,0,0,0,1,1,2.5,0,0,0,0,1,1,0,0,0,0,1,0,3,0,2,41,3,484.0,1,6,1,3,1479,1,7,7,12090,78.0,0
213000,12.269047444691562,1,0,0,0,1,1,2.0,0,0,0,0,1,1,0,0,0,0,1,0,3,0,2,44,9,663.0,1,7,1,3,1664,1,6,7,12299,93.0,0
192000,12.165250651009918,1,0,0,0,1,1,2.5,0,0,0,0,1,1,1,0,0,0,1,0,3,0,2,43,3,481.0,1,9,1,4,1930,1,5,7,11339,61.0,0
190000,12.154779351142624,1,0,0,0,1,1,2.5,0,0,0,0,1,1,1,0,0,0,1,0,3,0,2,45,11,534.0,1,8,1,3,1969,1,6,7,11952,92.0,0
195000,12.180754837545884,1,0,0,0,1,1,2.5,0,0,0,0,1,1,0,0,0,0,1,0,3,0,2,46,6,551.0,1,8,1,4,2030,1,6,6,12046,74.81,0
148000,11.904967552746252,1,0,0,0,1,1,2.0,0,0,0,0,1,1,0,0,0,0,1,0,3,0,2,44,7,564.0,1,6,1,3,1032,1,6,6,10395,74.81,0
151500,11.928340903931561,1,0,0,0,1,1,2.0,0,0,0,0,1,1,0,0,0,0,1,0,3,0,2,38,8,495.0,0,6,1,3,1177,1,6,6,11850,79.0,0
197000,12.190959007720126,1,0,0,0,1,1,2.5,0,0,0,0,1,1,0,0,0,0,1,0,3,0,2,43,11,550.0,1,6,1,3,1725,1,6,7,11584,80.0,0
192350,12.167071908180441,1,0,0,0,1,1,2.0,0,0,0,0,1,1,0,0,0,0,1,0,3,0,2,43,8,478.0,1,5,1,2,1353,1,5,6,10400,80.0,0
152000,11.931635799828413,1,0,0,0,1,1,2.5,0,0,0,0,1,1,0,0,0,0,1,0,3,1,2,53,4,462.0,0,7,1,4,1620,1,5,5,10793,80.0,0
170000,12.043553716032399,1,0,0,0,1,1,2.0,0,0,0,0,1,1,1,0,0,0,1,0,3,0,2,51,9,944.0,1,6,1,2,1220,1,5,6,13001,128.0,0
175000,12.072541252905651,1,0,0,0,1,1,2.0,0,0,0,0,1,1,0,0,0,0,1,0,3,0,2,51,2,487.0,1,7,1,3,1484,1,6,5,12243,70.0,0
175000,12.072541252905651,1,0,0,0,1,1,2.0,0,0,0,0,1,1,0,0,0,0,1,0,3,0,2,54,6,539.0,1,7,1,3,1743,1,6,6,11700,90.0,0
197900,12.195517131590657,1,0,0,0,1,1,2.5,0,0,0,0,1,1,0,0,0,0,1,0,3,0,2,46,11,550.0,1,7,1,3,1935,1,7,7,12384,66.85,0
174000,12.066810578196666,1,0,0,0,1,1,2.0,0,0,0,0,1,1,1,0,0,0,1,0,3,0,2,46,2,585.0,1,5,1,3,1324,1,6,7,8991,64.0,0
178900,12.09458226949681,1,0,0,0,1,1,2.5,0,0,0,0,1,1,1,0,0,0,1,0,3,0,2,48,11,488.0,1,8,1,4,1877,1,6,6,8000,80.0,0
139000,11.842229212112828,1,0,0,0,1,1,1.0,0,0,0,0,1,1,0,0,0,0,1,0,3,0,2,51,12,288.0,0,5,1,3,1109,1,7,5,10500,70.0,0
143250,11.872346634576987,1,0,0,0,1,1,1.5,0,0,0,0,1,1,0,0,0,0,1,0,3,0,2,51,3,576.0,0,5,1,3,981,1,5,6,10530,74.81,0
184000,12.122691036591123,1,0,0,0,1,1,1.5,0,0,0,0,1,1,0,0,0,0,1,0,3,0,2,50,6,484.0,0,7,1,4,1479,1,9,7,7472,74.81,0
155000,11.951180395901384,1,0,0,0,1,1,1.0,0,0,0,0,1,1,0,0,0,0,1,0,3,0,2,52,9,576.0,0,7,1,3,1422,1,6,5,9457,63.0,0
133000,11.79810440720389,1,0,0,0,1,1,1.0,0,0,0,0,1,1,0,0,0,0,1,0,3,0,2,52,10,368.0,0,5,1,3,914,1,5,5,7920,66.0,1
119500,11.691071650353702,1,0,0,0,1,1,1.0,0,0,0,0,1,1,0,0,0,0,1,0,3,0,2,51,7,280.0,0,5,1,3,950,1,5,5,9758,61.0,0
123000,11.719939634354555,1,0,0,0,1,1,1.0,0,0,0,0,1,1,0,0,0,0,1,0,3,0,2,51,6,480.0,0,5,1,3,872,1,5,4,8294,70.0,0
110000,11.608235644774552,1,0,0,0,1,1,1.0,0,0,0,0,1,1,0,0,0,0,1,0,3,0,2,51,6,684.0,0,4,1,2,858,1,6,4,7340,74.81,0
128000,11.759785542901755,1,0,0,0,1,1,1.0,0,0,0,0,1,1,0,0,0,0,1,0,3,0,2,61,7,270.0,0,4,1,2,914,1,7,4,17199,66.85,0
120500,11.699405031912846,1,0,0,0,1,1,1.0,0,0,0,0,1,1,0,0,0,0,1,0,3,0,2,51,5,528.0,0,5,1,3,864,1,6,4,9000,60.0,0
133000,11.79810440720389,1,0,0,0,1,1,1.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,2,24,6,367.0,0,4,1,1,767,1,5,7,4058,34.0,0
155000,11.951180395901384,1,0,0,0,1,1,2.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,2,21,7,511.0,1,5,1,2,1337,1,5,6,4113,33.0,0
177000,12.083905011555967,1,0,0,0,1,1,2.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,2,25,10,522.0,1,5,1,2,1337,1,5,6,10943,26.0,0
113500,11.639558115903595,1,0,0,0,1,1,1.5,0,1,0,0,0,1,0,0,0,0,1,0,2,0,1,49,2,264.0,0,6,1,3,1092,1,6,6,2205,21.0,0
113000,11.635143097694478,1,0,0,0,1,1,1.5,0,1,0,0,0,1,0,0,0,0,1,0,2,0,1,49,5,264.0,0,7,1,3,1218,1,5,6,1890,21.0,0
113700,11.641318679738628,1,0,0,0,1,1,1.5,0,1,0,0,0,1,0,0,0,0,1,0,2,0,1,49,12,264.0,0,7,1,4,1218,1,5,6,2058,21.0,1
106000,11.571194373094205,1,0,0,0,1,1,2.5,1,0,0,0,0,1,0,0,0,0,1,0,2,0,1,52,4,440.0,0,6,1,3,1302,1,5,5,2016,24.0,0
122500,11.715866308966918,1,0,0,0,1,1,1.5,1,0,0,0,0,1,0,0,0,0,1,0,2,0,1,51,8,440.0,0,6,1,2,1365,1,5,5,1920,24.0,0
128000,11.759785542901755,1,0,0,0,1,1,2.0,1,0,0,0,0,1,0,0,0,0,1,0,3,0,2,46,2,440.0,1,5,1,2,958,1,5,6,4928,74.81,0
155000,11.951180395901384,1,0,0,0,1,1,2.5,1,0,0,0,0,1,0,0,0,0,1,0,3,0,2,46,7,440.0,1,7,1,3,1548,1,6,6,2308,24.0,0
142500,11.867097278690842,1,0,0,0,1,1,2.0,0,1,0,0,0,1,0,0,0,0,1,0,3,0,2,44,4,319.0,0,4,1,2,1055,1,7,7,2304,24.0,0
129250,11.769503792370676,1,0,0,0,1,1,1.0,0,0,0,0,1,1,0,0,0,0,1,0,3,0,2,56,11,360.0,0,5,1,3,988,1,6,5,7150,65.0,0
356000,12.782686009834167,1,0,0,0,1,1,2.0,0,0,0,0,1,1,0,0,0,0,1,0,3,0,4,16,8,730.0,1,7,1,3,1816,1,5,9,12469,96.0,1
314813,12.659734090733718,1,0,0,0,1,1,2.0,0,0,0,0,1,1,0,0,0,0,1,0,3,0,4,15,7,774.0,1,9,1,3,1828,1,5,9,11694,90.0,0
318000,12.669806661762314,1,0,0,0,1,1,2.0,0,0,0,0,1,1,0,0,0,0,1,0,3,0,4,15,12,818.0,0,7,1,3,1694,1,5,8,12030,93.0,0
322400,12.68354828961461,1,0,0,0,1,1,2.0,0,0,0,0,1,1,0,0,0,0,1,0,3,0,4,16,6,856.0,1,7,1,3,1694,1,5,8,11825,91.0,0
318000,12.669806661762314,1,0,0,0,1,1,2.0,0,0,0,0,1,1,0,0,0,0,1,0,3,0,4,15,11,928.0,1,7,1,3,1734,1,5,8,12085,93.0,1
345474,12.752672666102043,1,0,0,0,1,1,2.5,0,0,0,0,1,1,0,0,0,0,1,0,3,0,4,15,11,938.0,1,7,1,2,2122,1,5,8,14333,110.0,0
415298,12.936751613811438,1,0,0,0,1,1,2.5,0,0,0,0,1,1,0,0,0,0,1,0,3,0,4,16,5,732.0,1,8,1,3,2121,1,5,9,14450,107.0,1
338931,12.733551825822538,1,0,0,0,1,1,2.5,0,0,0,0,1,1,0,0,0,0,1,0,3,0,4,16,3,670.0,1,11,1,4,2550,1,5,8,13440,110.0,1
280000,12.542544882151386,1,0,0,0,1,1,2.5,0,0,0,0,1,1,0,0,0,0,1,0,3,0,4,16,8,947.0,1,9,1,3,2172,1,5,7,14154,109.0,0
395000,12.886641043883259,1,0,0,0,1,1,2.0,0,0,0,0,1,1,0,0,0,0,1,0,3,0,4,16,7,895.0,1,9,1,3,1973,1,5,8,14226,110.0,0
380000,12.84792653170257,1,0,0,0,1,1,2.5,0,0,0,0,1,1,0,0,0,0,1,0,3,0,4,16,3,694.0,1,9,1,3,2643,1,5,9,13693,105.0,1
250000,12.429216196844383,1,0,0,0,1,1,2.0,0,0,0,0,1,1,0,0,0,0,1,0,3,0,4,16,5,866.0,1,7,1,3,1634,1,5,8,11428,98.0,0
418000,12.943236711506893,1,0,0,0,1,1,2.5,0,0,0,0,1,1,0,0,0,0,1,0,3,0,4,17,5,814.0,1,9,1,4,2758,1,5,9,13654,118.0,1
260116,12.468882964346784,1,0,0,0,1,1,2.5,0,0,0,0,1,1,0,0,0,0,1,0,3,0,4,15,6,728.0,1,7,1,3,2152,1,5,8,16659,134.0,0
317000,12.666657052859417,1,0,0,0,1,1,2.5,0,0,0,0,1,1,0,0,0,0,1,0,3,0,4,18,10,852.0,1,9,1,4,2473,1,5,8,9591,76.0,0
319500,12.674512552799726,1,0,0,0,1,1,2.5,0,0,0,0,1,1,0,0,0,0,1,0,3,0,4,15,9,786.0,2,8,1,3,2100,1,5,8,9709,82.0,1
325624,12.693498620467778,1,0,0,0,1,1,1.5,0,0,0,0,1,1,0,0,0,0,1,0,3,0,4,15,11,789.0,1,8,1,3,2161,1,5,8,10562,86.0,1
372000,12.826649133255284,0,0,1,0,0,1,2.5,0,0,0,0,1,1,0,0,0,0,1,0,3,0,4,16,6,843.0,1,7,1,3,1802,1,5,9,13615,94.0,1
354000,12.777052192115912,1,0,0,0,1,1,2.5,0,0,0,0,1,1,0,0,0,0,1,0,3,0,4,18,6,872.0,1,10,1,4,2468,1,5,8,12099,99.0,0
350000,12.765688433465597,1,0,0,0,1,1,2.5,0,0,0,0,1,1,0,0,0,0,1,0,3,0,4,19,1,818.0,1,7,1,3,2385,1,5,8,14277,110.0,0
285000,12.560244459250788,1,0,0,0,1,1,2.5,0,0,0,0,1,1,0,0,0,0,1,0,3,0,4,19,5,656.0,1,10,1,4,2374,1,5,8,11999,93.0,1
281500,12.547887726561882,1,0,0,0,1,1,2.5,0,0,0,0,1,1,0,0,0,0,1,0,3,0,4,15,8,774.0,1,8,1,3,1818,1,5,8,12568,66.85,1
245700,12.41186655850927,1,0,0,0,1,1,2.0,0,0,0,0,1,1,0,0,0,0,1,0,3,0,4,17,5,878.0,0,7,1,3,1614,1,5,7,9926,70.0,0
232698,12.35749675449625,1,0,0,0,1,1,2.0,0,0,0,0,1,1,0,0,0,0,1,0,3,0,4,17,1,554.0,0,7,1,3,1721,1,5,8,9254,71.0,0
250000,12.429216196844383,1,0,0,0,1,1,2.5,0,0,0,0,1,1,0,0,0,0,1,0,3,0,4,16,2,876.0,0,7,1,3,1828,1,5,8,10732,92.0,0
194700,12.17921519136029,1,0,0,0,1,1,2.0,1,0,0,0,0,1,0,0,0,0,1,0,3,0,4,17,6,460.0,1,6,1,2,1362,1,5,6,7577,61.0,0
204000,12.225875272826354,1,0,0,0,1,1,1.5,0,1,0,0,0,1,0,0,0,0,1,0,3,0,4,17,8,631.0,1,5,1,1,1302,1,5,6,3901,34.0,0
200000,12.206072645530174,1,0,0,0,1,1,1.5,0,1,0,0,0,1,0,0,0,0,1,0,3,0,4,17,5,631.0,1,5,1,1,1302,1,5,6,3903,34.0,0
207000,12.240474072247506,1,0,0,0,1,1,2.0,1,0,0,0,0,1,0,0,0,0,1,0,3,0,4,17,6,460.0,1,6,1,2,1362,1,5,6,6289,41.0,0
209500,12.25247901834433,1,0,0,0,1,1,2.0,0,1,0,0,0,1,0,0,0,0,1,0,3,0,4,16,8,627.0,1,6,1,2,1554,1,5,8,4590,34.0,0
209500,12.25247901834433,1,0,0,0,1,1,2.0,0,1,0,0,0,1,0,0,0,0,1,0,3,0,4,16,5,627.0,1,6,1,2,1554,1,5,8,4590,34.0,0
202500,12.218495165528731,1,0,0,0,1,1,2.0,1,0,0,0,0,1,0,0,0,0,1,0,3,0,4,16,10,484.0,1,6,1,2,1370,1,5,8,6442,44.0,0
280000,12.542544882151386,1,0,0,0,1,1,2.0,1,0,0,0,0,1,0,0,0,0,1,0,3,0,4,17,5,564.0,1,6,1,2,1577,1,5,9,7841,48.0,1
277500,12.533576212168626,1,0,0,0,1,1,2.0,1,0,0,0,0,1,0,0,0,0,1,0,3,0,4,17,8,556.0,1,6,1,2,1561,1,5,9,7313,60.0,1
